-3.859999999999999876e+00,1.209999999999999964e+00,-1.699999999999999956e+00,-2.700000000000000178e+00,6.999999999999999556e-01,1.600000000000000089e+00
-3.688565000000000094e+00,1.027007000000000003e+00,-1.808766000000000096e+00,-2.368745999999999796e+00,5.467060000000000253e-01,1.582672000000000079e+00
-3.697388999999999815e+00,9.820809999999999818e-01,-1.740963999999999956e+00,-2.382575000000000109e+00,5.557689999999999575e-01,1.570640000000000036e+00
-3.696995999999999949e+00,9.819050000000000278e-01,-1.739635000000000042e+00,-2.383862000000000148e+00,5.554029999999999800e-01,1.570796000000000081e+00
